262.4175299,262.41832389999996,262.4480278,262.4809383,262.6004782,262.6013388,262.6385357,262.6922386,262.78876729999996,262.7984156,262.8471439,262.8873354,262.9951191,262.9958713,263.0360295,263.1047245,263.21752169999996,263.2184393,263.22975779999996,263.2808783,263.3759431,263.3846888,263.4345889,263.4908332,263.5988394,263.5997496,263.63234869999997,263.68468859999996,263.7918107,263.7925853,263.8321788,263.8747343
1601,1281,27,-1487,-2643,-2656,-1384,671,1976,2596,3506,3107,1978,1370,877,892,1521,1705,1406,-37,-1672,-2584,-2383,-1777,104,1501,1795,1174,-135,-827,-949,-490
1690,1059,-866,-2061,-2539,-2299,-2004,480,1599,1557,1597,-425,-974,497,91,-168,360,238,190,-1047,-1073,-1392,-917,-1638,1385,1937,1127,940,206,4,99,-81
-5625,-2763,1408,3635,3768,2259,12,-3148,-5498,-1754,3467,6088,5355,2880,14,-2683,-4045,-1934,720,3215,3881,3643,2140,997,-1744,-4843,-3111,181,2788,2703,1771,-16
847,855,840,843,854,848,844,846,842,854,852,850,850,849,848,842,844,852,844,853,848,855,850,850,842,850,850,855,848,844,846,848
862,863,860,856,861,861,857,860,856,859,865,863,861,857,866,859,860,858,857,860,860,861,861,861,852,859,863,866,858,864,860,862
