459.0807639,459.1248375,459.1735981,459.24358290000004,459.3049436,459.31734140000003,459.37241620000003,459.4261141,459.4866364,459.53853430000004,459.5948184,459.64102560000003,459.7000173,459.7447778,459.78485520000004,459.8361195,459.8959961,459.9623193,459.996141,460.06103,460.12004890000003,460.1461353,460.19986470000003,460.2498518,460.31602960000004,460.35480440000003,460.3961432,460.4486081,460.5075211,460.5510362,460.602311
-2805,-3293,-3830,-4723,-4810,-5197,-5238,-5463,-5860,-6096,-6282,-6189,-6260,-5913,-5996,-6408,-7308,-7751,-8017,-7530,-6776,-5326,-3812,-2165,-716,1069,2792,4143,5555,6646,7485
1364,1361,1500,1621,2995,2460,2026,1496,1466,1469,1307,1169,900,929,713,1019,1299,1439,1473,1490,1239,1148,779,458,36,-205,-865,-1277,-1770,-2367,-2608
-1084,-1037,-974,-813,194,194,-263,-932,-1441,-1597,-1869,-1949,-1950,-1880,-2159,-2165,-1973,-1690,-1485,-1599,-1444,-1204,-909,-671,-392,-205,54,439,576,810,1199
919,916,914,919,919,912,916,1011,912,914,916,920,922,917,910,915,909,908,917,905,905,909,907,907,901,906,904,909,911,908,905
893,896,890,892,895,885,893,888,890,888,890,886,891,889,886,885,889,888,893,881,888,892,888,885,891,887,889,891,889,890,890
