205.39136440000001,205.4202088,205.4627777,205.51400310000002,205.57361310000002,205.6164679,205.696426,205.715171,205.79020010000002,205.8251673,205.8627877,205.9165175,205.9768056,206.0601918,206.0727062,206.12271080000002,206.1814486,206.2252276,206.278949,206.32771050000002,206.3887479,206.45516880000002,206.48644090000002,206.5277188,206.5872074,206.6314542,206.6702204,206.7227058,206.79777130000002,206.82016610000002,206.86025260000002
1136,1618,2146,2481,2722,2869,2985,2961,2475,1751,978,358,-211,-855,-1568,-2107,-2405,-2416,-2327,-2329,-2050,-1442,-964,-517,-252,-125,-86,-81,22,231,399
111,269,449,586,581,742,854,844,471,465,210,210,-104,-13,-490,-416,-624,-678,-488,-451,-506,-431,-311,37,-12,-117,-40,-129,97,-30,241
-2040,-2922,-4108,-5517,-6515,-7589,-8510,-9577,-9411,-6697,-3906,-1673,174,2408,4551,6491,7875,8717,8799,8692,8107,6963,5871,4897,3641,2583,1892,1426,1187,545,45
915,908,913,911,905,898,895,894,881,881,871,873,878,874,877,875,885,883,884,900,907,908,907,915,917,915,914,919,914,899,898
896,889,896,899,898,898,896,905,901,900,899,898,903,909,904,902,903,901,896,900,897,890,894,889,891,892,890,893,899,909,894
