328.090397,328.130869,328.1833742,328.23337449999997,328.3171214,328.3346281,328.3883434,328.4371055,328.5044563,328.5408812,328.6008009,328.6596406,328.72580039999997,328.7508924,328.7983648,328.8459832,328.9133457,328.9483242,329.02088779999997,329.0421056,329.1085651,329.1308664,329.1734179,329.22709,329.29446889999997,329.3195811,329.39214119999997,329.4085138,329.4744167,329.5096163,329.5683891,329.598317
3774,4865,5056,3342,23,-2494,-3252,-3411,-3400,-2852,-2587,-2210,-1766,-1234,-876,-621,-529,-521,-296,-69,67,316,419,447,321,214,75,350,209,67,-20,-61
540,-45,1607,-2299,147,-911,65,-48,-622,-1025,-1166,-661,-624,-113,19,126,109,111,156,122,29,144,26,28,16,38,24,504,72,-206,-248,112
-15827,-17041,-13250,-7960,-2190,4005,7943,10523,12303,12820,12390,10989,9041,6535,4618,3287,2171,1365,635,182,-22,-321,-417,-393,-410,-433,-356,-445,-487,-185,64,121
802,808,796,792,791,788,785,783,792,791,798,802,809,804,809,809,809,812,812,817,809,814,809,812,812,814,809,814,814,806,804,812
843,838,844,842,848,846,842,841,842,837,838,833,839,834,829,831,831,830,834,828,829,833,825,834,833,828,833,836,830,831,831,832
