248.9638217,248.98368309999998,249.03485529999998,249.0786651,249.15753349999997,249.1737699,249.21751020000002,249.26360250000002,249.3320801,249.3587924,249.40990860000002,249.46622520000003,249.5409028,249.54623410000002,249.60120550000002,249.6374881,249.7113128,249.748588,249.78489679999998,249.8511829,249.92423549999998,249.9247678,249.969887,250.02235370000002,250.09638099999998,250.116189,250.15996470000002,250.23873419999998,250.3125767,250.3131279,250.3487679
180,-27,-111,15,340,294,83,-274,-275,-278,-130,35,183,367,359,24,-43,73,83,110,135,72,-29,115,101,-21,-107,-195,-142,-1,27
-243,-26,-59,-267,20,-55,316,460,360,182,-361,-425,-231,-29,-52,-326,-394,-123,87,63,101,204,-94,-2,-178,-113,10,-231,-287,39,-190
120,201,213,124,125,146,168,360,462,401,480,369,280,118,149,475,571,187,-306,-471,-478,-216,-88,-183,-186,-232,-285,50,7,-320,-337
832,832,835,830,830,829,833,832,833,836,829,834,835,841,832,836,842,836,837,833,830,835,837,841,832,835,834,837,835,832,835
837,837,838,841,839,835,838,840,831,838,839,839,844,838,838,838,839,834,835,835,834,835,838,839,837,838,834,838,838,838,834
