89.4390966,89.50876840000001,89.514106,89.5703948,89.60659910000001,89.6665443,89.69910469999999,89.7416394,89.80792650000001,89.86977529999999,89.88162779999999,89.92781539999999,89.9704342,90.03071059999999,90.06159349999999,90.10911039999999,90.1441265,90.2207952,90.2416652,90.2841996,90.3328646,90.39186029999999,90.43159130000001,90.47417709999999,90.55282980000001,90.61510229999999,90.6156446,90.64664210000001,90.6978504,90.75913560000001,90.78292250000001
349,383,469,485,408,457,351,348,197,166,226,210,188,92,73,154,325,317,326,423,704,587,471,245,181,65,7,0,42,9,-114
701,529,547,424,465,635,590,631,490,352,261,163,136,34,71,95,118,29,211,240,293,118,233,37,110,25,3,-62,-122,-20,-68
831,815,675,542,685,635,383,266,222,173,23,-57,-61,5,56,84,66,94,224,259,332,414,291,176,94,-13,23,113,150,38,-36
926,919,916,915,911,916,922,915,921,925,924,923,919,920,920,921,921,922,919,925,921,925,926,922,925,918,926,925,926,923,923
894,888,899,907,900,894,903,890,895,894,891,897,886,893,888,891,894,887,894,891,892,895,890,895,895,892,897,898,891,892,893
