320.2295894,320.2532872,320.31166440000004,320.3358847,320.3920507,320.4333245,320.4915283,320.51345380000004,320.5958355,320.6096054,320.66803300000004,320.7008561,320.752022,320.7945967,320.8518158,320.8897045,320.96076880000004,320.9820801,321.04164890000004,321.0746042,321.1257878,321.1709166,321.2287139,321.2783473,321.3334246,321.36584980000003,321.42451950000003,321.46458970000003,321.4996124,321.5408999,321.5984495
61,125,99,49,-51,23,29,-22,69,231,64,-110,192,61,80,61,175,107,123,-7,-261,-232,-208,-208,-143,-44,-136,-33,172,368,235
-1,126,19,-31,-90,-70,-99,106,88,58,-184,-667,-353,-436,-16,-326,128,647,510,-364,-350,-362,-319,-326,-299,-238,-111,-136,-230,66,241
-72,-131,-84,-73,16,4,24,-35,-10,-58,-32,8,41,-84,-464,-149,-187,-616,121,655,710,647,552,467,302,104,24,188,167,86,31
905,905,904,893,904,903,900,896,895,899,920,908,921,916,919,918,912,912,904,906,900,900,902,903,896,896,900,902,899,901,900
884,888,886,881,883,885,886,885,878,868,876,847,847,842,842,840,845,856,873,887,878,880,881,881,883,884,885,887,877,885,885
