161.20745559999997,161.2141786,161.27085459999998,161.3153279,161.41054419999998,161.4112721,161.461539,161.5054041,161.6003581,161.60110669999997,161.6477991,161.68781489999998,161.79110219999998,161.7918555,161.8477551,161.8879982,161.9839427,161.9846925,162.01792369999998,162.0753968,162.1781711,162.1789542,162.22912649999998,162.25773579999998,162.35184519999999,162.3604048,162.4142249,162.4615001,162.57849629999998,162.5792616,162.5978859,162.65033229999997
209,250,282,263,340,338,127,11,-53,-58,26,14,54,158,100,91,382,489,566,44,-489,-249,-5,224,96,-348,-408,120,262,130,18,-2
-35,193,112,122,267,71,-56,-6,-202,-83,-246,-60,-164,-95,-151,134,391,217,10,-686,-815,-691,-85,147,92,277,-171,-86,-121,-140,-125,-49
-245,-149,-157,-171,-156,-77,226,411,431,297,64,9,52,-14,-47,-336,-1000,-64,-253,146,422,299,-96,-41,-42,-171,-143,25,85,217,192,175
789,788,788,786,804,819,838,835,841,842,831,840,841,832,829,789,700,649,637,641,679,740,756,756,762,753,750,758,755,754,753,753
829,827,823,825,829,831,832,834,833,837,837,832,837,833,836,834,837,842,837,838,843,838,835,837,833,832,831,832,829,829,831,829
